Headline,Body ID,Detected Stance,Actual Stance
edu.arizona.cs.data.Headline@20146d3c,591,discuss,agree
edu.arizona.cs.data.Headline@1e61f692,1368,unrelated,discuss
edu.arizona.cs.data.Headline@4ab51e52,822,unrelated,discuss
edu.arizona.cs.data.Headline@13cb8a2a,2508,discuss,agree
edu.arizona.cs.data.Headline@79d63dc9,2122,discuss,agree
edu.arizona.cs.data.Headline@36837203,1342,discuss,agree
edu.arizona.cs.data.Headline@10a32c1b,2221,unrelated,agree
edu.arizona.cs.data.Headline@7b63a1b,1564,unrelated,disagree
edu.arizona.cs.data.Headline@6bb22c60,1029,unrelated,discuss
edu.arizona.cs.data.Headline@2162bded,871,unrelated,discuss
edu.arizona.cs.data.Headline@31a88abd,2306,unrelated,discuss
edu.arizona.cs.data.Headline@5e417c15,403,discuss,disagree
edu.arizona.cs.data.Headline@44980b6c,1896,unrelated,discuss
edu.arizona.cs.data.Headline@508e294c,2524,unrelated,discuss
edu.arizona.cs.data.Headline@4b6550ce,2508,discuss,agree
edu.arizona.cs.data.Headline@49460eda,2344,unrelated,discuss
edu.arizona.cs.data.Headline@57722d23,1116,unrelated,discuss
edu.arizona.cs.data.Headline@723c63ec,931,unrelated,discuss
edu.arizona.cs.data.Headline@346153bd,1336,unrelated,agree
edu.arizona.cs.data.Headline@3bb59d28,1407,discuss,agree
edu.arizona.cs.data.Headline@29ec3a08,1841,discuss,disagree
edu.arizona.cs.data.Headline@5e7250d,2130,unrelated,discuss
edu.arizona.cs.data.Headline@56db014e,1580,discuss,agree
edu.arizona.cs.data.Headline@244d3968,2334,unrelated,discuss
edu.arizona.cs.data.Headline@5201bb64,824,discuss,agree
edu.arizona.cs.data.Headline@329933a4,981,unrelated,agree
edu.arizona.cs.data.Headline@48803181,1206,unrelated,agree
edu.arizona.cs.data.Headline@5a00f541,1889,unrelated,discuss
edu.arizona.cs.data.Headline@10b7fba0,1273,unrelated,agree
edu.arizona.cs.data.Headline@59f2cc0e,951,unrelated,discuss
edu.arizona.cs.data.Headline@47d18226,1819,unrelated,agree
edu.arizona.cs.data.Headline@661893df,1116,unrelated,discuss
edu.arizona.cs.data.Headline@ec931f0,2154,unrelated,discuss
edu.arizona.cs.data.Headline@656eb047,1029,discuss,agree
edu.arizona.cs.data.Headline@5438a6a2,2055,discuss,unrelated
edu.arizona.cs.data.Headline@44c4d8ea,2180,unrelated,discuss
edu.arizona.cs.data.Headline@2998a16d,2015,unrelated,agree
edu.arizona.cs.data.Headline@72016bff,1580,discuss,agree
edu.arizona.cs.data.Headline@13e38cfe,1515,unrelated,discuss
edu.arizona.cs.data.Headline@52a0e1e,1109,unrelated,disagree
edu.arizona.cs.data.Headline@48322b70,2471,unrelated,discuss
edu.arizona.cs.data.Headline@37e2319e,1116,unrelated,discuss
edu.arizona.cs.data.Headline@6cd97a7c,1671,unrelated,discuss
edu.arizona.cs.data.Headline@2db4ce6,794,discuss,disagree
edu.arizona.cs.data.Headline@57de5fa,2525,discuss,agree
edu.arizona.cs.data.Headline@3d70668a,1014,discuss,agree
edu.arizona.cs.data.Headline@74d7f52e,1076,unrelated,discuss
edu.arizona.cs.data.Headline@c8758c5,1820,discuss,agree
edu.arizona.cs.data.Headline@28c766c,1540,unrelated,disagree
edu.arizona.cs.data.Headline@49b99d96,1630,unrelated,discuss
edu.arizona.cs.data.Headline@3989987e,2524,discuss,agree
edu.arizona.cs.data.Headline@37eb1bce,1398,unrelated,discuss
edu.arizona.cs.data.Headline@31ce3de3,2532,discuss,agree
edu.arizona.cs.data.Headline@44f119cc,1925,unrelated,discuss
edu.arizona.cs.data.Headline@5094fae3,1056,unrelated,disagree
edu.arizona.cs.data.Headline@213143f1,1711,unrelated,discuss
edu.arizona.cs.data.Headline@48da951b,1152,unrelated,discuss
edu.arizona.cs.data.Headline@16f67a1e,1555,unrelated,agree
edu.arizona.cs.data.Headline@6db0338d,1027,unrelated,discuss
edu.arizona.cs.data.Headline@7d4ed58a,583,unrelated,discuss
edu.arizona.cs.data.Headline@3856f00a,2272,unrelated,discuss
edu.arizona.cs.data.Headline@3b42a690,2163,unrelated,discuss
edu.arizona.cs.data.Headline@3360be53,1028,unrelated,agree
edu.arizona.cs.data.Headline@781f76b4,1109,discuss,agree
edu.arizona.cs.data.Headline@5374ce3c,978,unrelated,discuss
edu.arizona.cs.data.Headline@4e39eef6,1521,unrelated,disagree
edu.arizona.cs.data.Headline@5ee1a59c,2166,discuss,agree
edu.arizona.cs.data.Headline@261405f0,2154,unrelated,discuss
edu.arizona.cs.data.Headline@7d9ec7fc,2406,unrelated,discuss
edu.arizona.cs.data.Headline@7ba3763a,1177,unrelated,discuss
edu.arizona.cs.data.Headline@542bef9,2031,unrelated,agree
edu.arizona.cs.data.Headline@e68388a,1401,unrelated,discuss
edu.arizona.cs.data.Headline@1333002e,1885,discuss,agree
edu.arizona.cs.data.Headline@7e5b2b70,506,discuss,agree
edu.arizona.cs.data.Headline@52e0faac,1472,unrelated,discuss
edu.arizona.cs.data.Headline@41348c8,1891,unrelated,discuss
edu.arizona.cs.data.Headline@6fdf6e60,2180,unrelated,discuss
edu.arizona.cs.data.Headline@102849b0,188,unrelated,agree
edu.arizona.cs.data.Headline@1d467734,1509,unrelated,discuss
edu.arizona.cs.data.Headline@4caed75c,1485,unrelated,discuss
edu.arizona.cs.data.Headline@1e1972b0,1667,unrelated,discuss
edu.arizona.cs.data.Headline@5940a723,1551,discuss,agree
edu.arizona.cs.data.Headline@55f4c507,1610,discuss,agree
edu.arizona.cs.data.Headline@1a995e5a,1410,discuss,agree
edu.arizona.cs.data.Headline@69366cf3,1649,unrelated,discuss
edu.arizona.cs.data.Headline@682f58c1,2532,discuss,agree
edu.arizona.cs.data.Headline@e3af397,1515,unrelated,agree
edu.arizona.cs.data.Headline@19e57c13,2064,discuss,agree
edu.arizona.cs.data.Headline@48741ecd,674,unrelated,agree
edu.arizona.cs.data.Headline@5619fc08,2242,discuss,agree
edu.arizona.cs.data.Headline@3488e677,636,unrelated,agree
edu.arizona.cs.data.Headline@3b51e3fb,2286,unrelated,agree
edu.arizona.cs.data.Headline@523e5b5f,1820,unrelated,agree
edu.arizona.cs.data.Headline@6947a51a,2264,unrelated,discuss
edu.arizona.cs.data.Headline@448769ab,840,unrelated,discuss
edu.arizona.cs.data.Headline@64c326c7,651,unrelated,discuss
edu.arizona.cs.data.Headline@57167f91,1722,unrelated,discuss
edu.arizona.cs.data.Headline@37333233,2377,unrelated,discuss
edu.arizona.cs.data.Headline@2440a901,1940,discuss,agree
edu.arizona.cs.data.Headline@668031a4,1722,unrelated,discuss
edu.arizona.cs.data.Headline@40073a17,1404,discuss,agree
edu.arizona.cs.data.Headline@77f708d3,2456,unrelated,agree
edu.arizona.cs.data.Headline@468e2a71,818,discuss,agree
edu.arizona.cs.data.Headline@3c6733a4,1559,discuss,agree
edu.arizona.cs.data.Headline@75238aa7,1630,unrelated,discuss
edu.arizona.cs.data.Headline@1622696a,1315,unrelated,agree
edu.arizona.cs.data.Headline@28d4e31f,2351,discuss,disagree
edu.arizona.cs.data.Headline@2d38b656,1202,unrelated,discuss
edu.arizona.cs.data.Headline@368492cb,663,discuss,agree
edu.arizona.cs.data.Headline@7078dede,2448,unrelated,discuss
edu.arizona.cs.data.Headline@66ce7279,2276,unrelated,discuss
edu.arizona.cs.data.Headline@4ad6b693,2515,unrelated,agree
edu.arizona.cs.data.Headline@50465e5c,1515,unrelated,agree
edu.arizona.cs.data.Headline@641e336d,2272,unrelated,agree
edu.arizona.cs.data.Headline@7f317375,1933,unrelated,discuss
edu.arizona.cs.data.Headline@ac302e,2055,discuss,agree
edu.arizona.cs.data.Headline@734ef83b,1226,discuss,agree
edu.arizona.cs.data.Headline@3844d4a7,2003,unrelated,discuss
edu.arizona.cs.data.Headline@3f498d91,2154,unrelated,discuss
edu.arizona.cs.data.Headline@4395d75e,1690,unrelated,discuss
edu.arizona.cs.data.Headline@1200953b,1187,unrelated,discuss
edu.arizona.cs.data.Headline@3a6a237c,1594,unrelated,agree
edu.arizona.cs.data.Headline@53a4d5cf,2524,discuss,unrelated
edu.arizona.cs.data.Headline@7afa8f46,1659,unrelated,discuss
edu.arizona.cs.data.Headline@74498fd7,663,discuss,agree
edu.arizona.cs.data.Headline@5ae7bea7,2215,discuss,agree
edu.arizona.cs.data.Headline@7178950a,1742,discuss,disagree
edu.arizona.cs.data.Headline@28433510,1858,discuss,disagree
edu.arizona.cs.data.Headline@ac76e7f,1951,unrelated,agree
edu.arizona.cs.data.Headline@44959a60,1046,unrelated,discuss
edu.arizona.cs.data.Headline@3a45655d,2148,unrelated,discuss
edu.arizona.cs.data.Headline@757480f0,1841,unrelated,agree
edu.arizona.cs.data.Headline@73638713,1756,unrelated,discuss
edu.arizona.cs.data.Headline@2b7a213c,2174,unrelated,disagree
edu.arizona.cs.data.Headline@5353d676,779,discuss,agree
edu.arizona.cs.data.Headline@36f5506b,2406,unrelated,discuss
edu.arizona.cs.data.Headline@6c761bb1,1775,discuss,agree
edu.arizona.cs.data.Headline@7b857486,2386,unrelated,discuss
edu.arizona.cs.data.Headline@52c891ff,1884,unrelated,discuss
edu.arizona.cs.data.Headline@22d39e5c,2490,unrelated,discuss
edu.arizona.cs.data.Headline@7c33eb66,2347,discuss,agree
edu.arizona.cs.data.Headline@9467cc5,653,unrelated,discuss
edu.arizona.cs.data.Headline@411f2ad5,1182,discuss,agree
edu.arizona.cs.data.Headline@72ae4e5,2075,unrelated,discuss
edu.arizona.cs.data.Headline@6c64b5f2,2397,unrelated,discuss
edu.arizona.cs.data.Headline@3c396957,2504,unrelated,agree
edu.arizona.cs.data.Headline@2c07f371,729,discuss,agree
edu.arizona.cs.data.Headline@67623c24,2360,discuss,agree
edu.arizona.cs.data.Headline@2d3b0329,632,unrelated,discuss
edu.arizona.cs.data.Headline@58b8ee79,1375,discuss,agree
edu.arizona.cs.data.Headline@29561b79,1671,unrelated,discuss
edu.arizona.cs.data.Headline@11e0c7dc,2483,discuss,agree
edu.arizona.cs.data.Headline@33104cd0,2490,unrelated,discuss
edu.arizona.cs.data.Headline@1d222e6e,2341,unrelated,agree
edu.arizona.cs.data.Headline@1155c8a0,1775,discuss,disagree
edu.arizona.cs.data.Headline@761f2c3a,1673,discuss,agree
edu.arizona.cs.data.Headline@6f8c50a6,2143,discuss,agree
edu.arizona.cs.data.Headline@5023953f,2454,unrelated,discuss
edu.arizona.cs.data.Headline@3495cfab,1791,unrelated,agree
edu.arizona.cs.data.Headline@75d7508f,497,discuss,agree
edu.arizona.cs.data.Headline@6bbaea07,900,discuss,agree
edu.arizona.cs.data.Headline@7ea8a5f4,1679,unrelated,discuss
edu.arizona.cs.data.Headline@31e56fed,840,unrelated,discuss
edu.arizona.cs.data.Headline@54ef9419,1678,discuss,agree
edu.arizona.cs.data.Headline@33742310,1187,unrelated,discuss
edu.arizona.cs.data.Headline@38dd372e,951,unrelated,discuss
edu.arizona.cs.data.Headline@3afdece0,1906,discuss,agree
edu.arizona.cs.data.Headline@2cce5743,2397,unrelated,discuss
edu.arizona.cs.data.Headline@98aa84e,2386,unrelated,agree
edu.arizona.cs.data.Headline@634ffd81,461,unrelated,discuss
edu.arizona.cs.data.Headline@5158aebd,2362,discuss,agree
edu.arizona.cs.data.Headline@305da517,852,discuss,agree
edu.arizona.cs.data.Headline@6f26b7da,1805,discuss,agree
edu.arizona.cs.data.Headline@527f36ab,1738,unrelated,discuss
edu.arizona.cs.data.Headline@16a4ba82,1651,discuss,agree
edu.arizona.cs.data.Headline@63a550b5,1318,unrelated,agree
edu.arizona.cs.data.Headline@761169c6,1818,discuss,agree
edu.arizona.cs.data.Headline@21bb09d6,944,unrelated,discuss
edu.arizona.cs.data.Headline@5c191b7e,1215,discuss,agree
edu.arizona.cs.data.Headline@75fb6873,2181,discuss,agree
edu.arizona.cs.data.Headline@5f58ec79,2332,unrelated,agree
edu.arizona.cs.data.Headline@51644abf,1896,unrelated,discuss
edu.arizona.cs.data.Headline@7f8fa857,827,discuss,agree
edu.arizona.cs.data.Headline@621404c9,1885,discuss,agree
edu.arizona.cs.data.Headline@7e6ba818,154,discuss,agree
edu.arizona.cs.data.Headline@7e3d041f,2210,unrelated,agree
edu.arizona.cs.data.Headline@4c7e8074,1001,unrelated,discuss
edu.arizona.cs.data.Headline@764be505,1377,discuss,disagree
edu.arizona.cs.data.Headline@32b96ce7,2135,discuss,agree
edu.arizona.cs.data.Headline@57aa6054,2414,unrelated,agree
edu.arizona.cs.data.Headline@2e8df012,1515,unrelated,agree
edu.arizona.cs.data.Headline@1683724f,698,unrelated,discuss
edu.arizona.cs.data.Headline@69b24d15,2470,unrelated,discuss
edu.arizona.cs.data.Headline@28fe3d51,17,discuss,agree
edu.arizona.cs.data.Headline@3921502d,1376,unrelated,discuss
edu.arizona.cs.data.Headline@1c10cea1,2174,unrelated,disagree
edu.arizona.cs.data.Headline@597f596a,945,discuss,disagree
edu.arizona.cs.data.Headline@358ec1ba,493,unrelated,discuss
edu.arizona.cs.data.Headline@2d9f5651,1698,discuss,agree
edu.arizona.cs.data.Headline@2f75c457,1139,unrelated,discuss
edu.arizona.cs.data.Headline@66e37cb8,1056,unrelated,discuss
edu.arizona.cs.data.Headline@21dcc908,371,unrelated,discuss
edu.arizona.cs.data.Headline@5df1481d,1410,discuss,agree
edu.arizona.cs.data.Headline@101417d6,991,unrelated,discuss
edu.arizona.cs.data.Headline@28a89206,1531,unrelated,disagree
edu.arizona.cs.data.Headline@4f2bf3ef,348,discuss,agree
edu.arizona.cs.data.Headline@22b0efbf,827,discuss,agree
edu.arizona.cs.data.Headline@3204e704,1056,discuss,disagree
edu.arizona.cs.data.Headline@755912dd,1139,unrelated,discuss
edu.arizona.cs.data.Headline@10e65cdb,2406,unrelated,discuss
edu.arizona.cs.data.Headline@4dccc4ff,1885,unrelated,discuss
edu.arizona.cs.data.Headline@6775a9c1,1826,discuss,agree
edu.arizona.cs.data.Headline@34c9d91f,2508,discuss,agree
edu.arizona.cs.data.Headline@6ad1f57,657,unrelated,discuss
edu.arizona.cs.data.Headline@7c562fbc,2213,discuss,agree
edu.arizona.cs.data.Headline@54025059,1822,unrelated,discuss
edu.arizona.cs.data.Headline@465ac85,2159,unrelated,discuss
edu.arizona.cs.data.Headline@4650e3f9,2228,unrelated,agree
edu.arizona.cs.data.Headline@1bde6956,1028,unrelated,agree
edu.arizona.cs.data.Headline@3d056a0f,789,discuss,agree
edu.arizona.cs.data.Headline@55793020,2207,unrelated,discuss
edu.arizona.cs.data.Headline@f046b86,1362,unrelated,discuss
edu.arizona.cs.data.Headline@4f280ca6,521,unrelated,discuss
edu.arizona.cs.data.Headline@59eb425e,2508,discuss,agree
edu.arizona.cs.data.Headline@12f66eae,1594,unrelated,agree
edu.arizona.cs.data.Headline@36b70747,2386,unrelated,discuss
edu.arizona.cs.data.Headline@6835e14b,305,discuss,agree
edu.arizona.cs.data.Headline@5a5ce0c2,1978,discuss,disagree
edu.arizona.cs.data.Headline@3ea97ecc,1336,unrelated,discuss
edu.arizona.cs.data.Headline@17c81d23,1473,unrelated,discuss
edu.arizona.cs.data.Headline@62e24e08,907,unrelated,agree
edu.arizona.cs.data.Headline@7b92a6a2,1195,unrelated,discuss
edu.arizona.cs.data.Headline@5eb847c9,1245,discuss,agree
edu.arizona.cs.data.Headline@3a72a18a,788,unrelated,discuss
edu.arizona.cs.data.Headline@bf195f,532,unrelated,agree
edu.arizona.cs.data.Headline@1145bc1d,949,discuss,agree
edu.arizona.cs.data.Headline@4619a232,1699,unrelated,agree
edu.arizona.cs.data.Headline@5e93f2f8,1087,unrelated,agree
edu.arizona.cs.data.Headline@6ff62e26,2104,unrelated,discuss
edu.arizona.cs.data.Headline@2c544080,2159,unrelated,discuss
edu.arizona.cs.data.Headline@3681cd85,2005,unrelated,agree
edu.arizona.cs.data.Headline@79c6b9e8,1336,unrelated,agree
edu.arizona.cs.data.Headline@adf7d8c,2167,unrelated,agree
edu.arizona.cs.data.Headline@5b8a1d6c,1880,unrelated,disagree
edu.arizona.cs.data.Headline@660dca64,1594,unrelated,disagree
edu.arizona.cs.data.Headline@43e82657,1984,discuss,agree
edu.arizona.cs.data.Headline@4bbe9aa4,2502,discuss,agree
edu.arizona.cs.data.Headline@1297f7a6,1139,unrelated,discuss
edu.arizona.cs.data.Headline@2d4334ea,1889,unrelated,discuss
edu.arizona.cs.data.Headline@6e7d55e3,2327,unrelated,discuss
edu.arizona.cs.data.Headline@3ca97a10,2397,unrelated,discuss
edu.arizona.cs.data.Headline@4135e9ce,1410,unrelated,agree
edu.arizona.cs.data.Headline@e8834a6,769,unrelated,agree
edu.arizona.cs.data.Headline@40b9a382,653,unrelated,agree
edu.arizona.cs.data.Headline@4efdbb3d,1480,unrelated,discuss
edu.arizona.cs.data.Headline@62f8373,1890,discuss,agree
edu.arizona.cs.data.Headline@6f818702,2481,unrelated,discuss
edu.arizona.cs.data.Headline@76c0ea1d,2295,unrelated,discuss
edu.arizona.cs.data.Headline@e7434f,1573,unrelated,discuss
edu.arizona.cs.data.Headline@2258c946,2046,discuss,agree
edu.arizona.cs.data.Headline@2bb68d2c,2123,unrelated,discuss
edu.arizona.cs.data.Headline@4e2678db,2456,unrelated,agree
edu.arizona.cs.data.Headline@2ad08aa0,848,unrelated,discuss
edu.arizona.cs.data.Headline@17b27e7e,703,discuss,disagree
edu.arizona.cs.data.Headline@6c343e82,1679,unrelated,discuss
edu.arizona.cs.data.Headline@9218dc6,346,unrelated,discuss
edu.arizona.cs.data.Headline@7bf9f8cb,1303,unrelated,disagree
edu.arizona.cs.data.Headline@7fbc3844,939,unrelated,discuss
edu.arizona.cs.data.Headline@377b3d32,2369,discuss,agree
edu.arizona.cs.data.Headline@4f29b2bd,1817,unrelated,discuss
edu.arizona.cs.data.Headline@5f755bbe,2249,unrelated,discuss
edu.arizona.cs.data.Headline@53bd2fbc,2042,unrelated,disagree
edu.arizona.cs.data.Headline@32213331,1473,discuss,agree
edu.arizona.cs.data.Headline@2b4f908a,1206,unrelated,discuss
edu.arizona.cs.data.Headline@5fcdd478,1028,unrelated,agree
edu.arizona.cs.data.Headline@7c60ac0e,2138,unrelated,discuss
edu.arizona.cs.data.Headline@7ac61d34,2483,discuss,agree
edu.arizona.cs.data.Headline@4b197800,1885,discuss,agree
edu.arizona.cs.data.Headline@5dbef44e,368,discuss,agree
edu.arizona.cs.data.Headline@175b7d70,798,unrelated,discuss
edu.arizona.cs.data.Headline@53c3630f,684,unrelated,agree
edu.arizona.cs.data.Headline@4df26bdb,1104,discuss,agree
edu.arizona.cs.data.Headline@2654a94c,1362,unrelated,discuss
edu.arizona.cs.data.Headline@11a531b5,900,unrelated,discuss
edu.arizona.cs.data.Headline@30d1850c,588,unrelated,agree
edu.arizona.cs.data.Headline@661485a7,873,unrelated,discuss
edu.arizona.cs.data.Headline@7ac1829a,767,unrelated,disagree
edu.arizona.cs.data.Headline@383a09d8,1488,unrelated,discuss
edu.arizona.cs.data.Headline@73b091df,2264,unrelated,discuss
edu.arizona.cs.data.Headline@15b4b890,2525,discuss,agree
edu.arizona.cs.data.Headline@5a81878,1731,unrelated,discuss
edu.arizona.cs.data.Headline@4d499617,1015,discuss,agree
edu.arizona.cs.data.Headline@8e73c1e,698,unrelated,discuss
edu.arizona.cs.data.Headline@b2c0d31,1430,unrelated,discuss
edu.arizona.cs.data.Headline@4aa95865,2075,unrelated,discuss
edu.arizona.cs.data.Headline@4dfa1972,5,unrelated,discuss
edu.arizona.cs.data.Headline@41f9c8b8,1760,unrelated,discuss
edu.arizona.cs.data.Headline@58c2078b,1957,discuss,agree
edu.arizona.cs.data.Headline@1d80fe73,2369,discuss,agree
edu.arizona.cs.data.Headline@55b65c17,872,unrelated,discuss
edu.arizona.cs.data.Headline@3ac553aa,324,unrelated,agree
edu.arizona.cs.data.Headline@3422c62a,2272,unrelated,discuss
edu.arizona.cs.data.Headline@5eb373ed,1820,discuss,agree
edu.arizona.cs.data.Headline@68674f1f,2145,unrelated,agree
edu.arizona.cs.data.Headline@3a87dc9f,1336,unrelated,discuss
edu.arizona.cs.data.Headline@6da9e7bc,945,discuss,disagree
edu.arizona.cs.data.Headline@52762d57,2410,unrelated,discuss
edu.arizona.cs.data.Headline@69965eb0,1731,unrelated,disagree
edu.arizona.cs.data.Headline@166d59e3,2135,unrelated,discuss
edu.arizona.cs.data.Headline@7592c2ec,2196,unrelated,agree
edu.arizona.cs.data.Headline@2eaa7130,544,discuss,agree
edu.arizona.cs.data.Headline@63c6cdc4,1940,discuss,agree
edu.arizona.cs.data.Headline@39a66214,2161,discuss,agree
edu.arizona.cs.data.Headline@69087df1,1089,unrelated,discuss
edu.arizona.cs.data.Headline@2c551d5d,2196,unrelated,discuss
edu.arizona.cs.data.Headline@6b809e1,1468,unrelated,discuss
edu.arizona.cs.data.Headline@283539e,1731,unrelated,discuss
edu.arizona.cs.data.Headline@147dc7d,1004,unrelated,discuss
edu.arizona.cs.data.Headline@7a7d5432,1646,unrelated,discuss
edu.arizona.cs.data.Headline@628ca6d7,1247,unrelated,discuss
edu.arizona.cs.data.Headline@e4afbb3,1689,unrelated,discuss
edu.arizona.cs.data.Headline@11a6b2d,703,discuss,disagree
edu.arizona.cs.data.Headline@1fcbfc2a,2272,unrelated,discuss
edu.arizona.cs.data.Headline@188f0765,2159,unrelated,discuss
edu.arizona.cs.data.Headline@31f4de8a,840,unrelated,discuss
edu.arizona.cs.data.Headline@40e706c2,2524,unrelated,agree
edu.arizona.cs.data.Headline@d9858,2055,discuss,agree
edu.arizona.cs.data.Headline@bbcaa9a,2448,unrelated,discuss
edu.arizona.cs.data.Headline@1b5f22a6,538,unrelated,discuss
edu.arizona.cs.data.Headline@7918bfa7,2130,unrelated,discuss
edu.arizona.cs.data.Headline@1f097779,152,unrelated,agree
edu.arizona.cs.data.Headline@23d016b8,2502,discuss,agree
edu.arizona.cs.data.Headline@45bb8db4,1865,unrelated,discuss
edu.arizona.cs.data.Headline@316d4f82,826,unrelated,discuss
edu.arizona.cs.data.Headline@658b4469,2003,unrelated,discuss
edu.arizona.cs.data.Headline@126635a1,983,unrelated,discuss
edu.arizona.cs.data.Headline@3f565f13,1740,discuss,agree
edu.arizona.cs.data.Headline@5b310cf9,2127,unrelated,agree
edu.arizona.cs.data.Headline@6ffd31,2217,unrelated,discuss
edu.arizona.cs.data.Headline@27e9fe53,1206,unrelated,discuss
edu.arizona.cs.data.Headline@177f2f33,2521,discuss,agree
